x,y
1.668,0.999719174766993
1.67,0.999722624554805
1.672,0.999726074599128
1.674,0.99972952443456
1.676,0.9997329742938
1.678,0.99973642417685
1.68,0.99973987408371
1.682,0.999743324014381
1.684,0.999746774201574
1.686,0.999750224179866
1.688,0.99975367418197
1.69,0.999756521586127
1.692,0.999758246605934
1.694,0.999759971748053
1.696,0.999761696779766
1.698,0.999763421817432
1.7,0.999765146861051
1.702,0.999766871910623
1.704,0.999768597082509
1.706,0.999770322143987
1.708,0.999772047211419
1.71,0.999773772284803
1.712,0.999775497364141
1.714,0.999777222565795
1.716,0.999778947657039
1.718,0.999780672754237
1.72,0.999782397857387
1.722,0.999784122966491
1.724,0.999785848197914
1.726,0.999787573318925
1.728,0.99978929844589
1.73,0.999791023578807
1.732,0.999792748717679
1.734,0.999794473978871
1.736,0.99979619912965
1.738,0.999797924286382
1.74,0.999799649449068
1.742,0.999801374617707
1.744,0.999803099908669
1.746,0.999804825089216
1.748,0.999806550275717
1.75,0.999808275468171
1.752,0.999810000666579
1.754,0.999811725987313
1.756,0.999813451197629
1.758,0.999815176413899
1.76,0.999816901636122
1.762,0.9998186268643
1.764,0.999820352098432
1.766,0.999822077454891
1.768,0.999823802700931
1.77,0.999825527952925
1.772,0.999827253210873
1.774,0.999828978474775
1.776,0.999830703861007
1.778,0.999832429136818
1.78,0.999834154418583
1.782,0.999835879706302
1.784,0.999837604999975
1.786,0.999839330415981
1.788,0.999841055721563
1.79,0.999842781033099
1.792,0.99984450635059
1.794,0.999846231674036
1.796,0.999847957119815
1.798,0.99984968245517
1.8,0.999851407796479
1.802,0.999853133143743
1.804,0.999854858496961
1.806,0.999856583972516
1.808,0.999858309337643
1.81,0.999860034708726
1.812,0.999861760085763
1.814,0.999863485468755
1.816,0.999865210974085
1.818,0.999866936368987
1.82,0.999868661769843
1.822,0.999870387176654
1.824,0.99987211258942
1.826,0.999873838124527
1.828,0.999875563549203
1.83,0.999877288979835
1.832,0.999878479501345
1.834,0.999879342220949
1.836,0.999880205000234
1.838,0.999881067722815
1.84,0.999881930446884
1.842,0.999882793172443
1.844,0.99988365589949
1.846,0.999884518628026
1.848,0.999885381416245
1.85,0.999886244147758
1.852,0.99988710688076
1.854,0.999887969615251
1.856,0.999888832351231
1.858,0.999889695146895
1.86,0.999890557885852
1.862,0.999891420626298
1.864,0.999892283368233
1.866,0.999893146111657
1.868,0.999894008914766
1.87,0.999894871661167
1.872,0.999895734409058
1.874,0.999896597158437
1.876,0.999897459909305
1.878,0.999898322719858
1.88,0.999899185473704
1.882,0.999900048229039
1.884,0.999900910985862
1.886,0.999901773744175
1.888,0.999902636562172
1.89,0.999903499323463
1.892,0.999904362086242
1.894,0.99990522485051
1.896,0.999906087616267
1.898,0.999906950441709
1.9,0.999907813210444
1.902,0.999908675980667
1.904,0.99990953875238
1.906,0.999910401525581
1.908,0.999911264358469
1.91,0.999912127134648
1.912,0.999912989912316
1.914,0.999913852691473
1.916,0.999914715472119
1.918,0.999915578312452
1.92,0.999916441096076
1.922,0.999917303881189
1.924,0.99991816666779
1.926,0.999919029455881
1.928,0.999919892245461
1.93,0.999920755094727
1.932,0.999921617887285
1.934,0.999922480681331
1.936,0.999923343476867
1.938,0.999924206273891
1.94,0.999925069130604
1.942,0.999925931930606
1.944,0.999926794732097
1.946,0.999927657535078
1.948,0.999928520339547
1.95,0.999929383203705
1.952,0.999930246011152
1.954,0.999931108820088
1.956,0.999931971630514
1.958,0.999932834442428
1.96,0.999933697314031
1.962,0.999934560128923
1.964,0.999935422945305
1.966,0.999936285763175
1.968,0.999937148582535
1.97,0.999938011461583
1.972,0.999938874283921
1.974,0.999939352838133
1.976,0.999939784250273
1.978,0.999940215662785
1.98,0.99994064710477
1.982,0.999941078518027
1.984,0.999941509931656
1.986,0.999941941345657
1.988,0.999942372760031
1.99,0.999942804203877
1.992,0.999943235618995
1.994,0.999943667034486
1.996,0.999944098450348
1.998,0.999944529866583
